municipio,quarter,pib_mun,total_pixeles_median,suma_rad_trend_sum,suma_rad_trend_mean,suma_rad_trend_std,suma_rad_trend_median,media_rad_trend_mean,std_rad_trend_mean,max_rad_trend_max,min_rad_trend_min,p25_rad_trend_mean,mediana_rad_trend_mean,p75_rad_trend_mean
iztacalco,2017Q4,128989.35689052567,79.0,2865335.221917808,46215.08422448077,714.9201970953551,46217.04657534245,585.001066132668,139.71062364792763,1091.4328767123286,348.9095890410959,498.5213212549713,560.8453380468405,641.4214980114891
iztacalco,2018Q2,130716.43969420233,79.0,3088095.4602739722,46789.32515566624,1376.3077349047621,46826.08767123286,592.2699386793195,138.72101347853697,1112.0630136986304,351.10958904109594,508.35224159402236,569.9316313823164,646.0565587380656
iztacalco,2018Q3,131168.44378493782,79.0,3693891.8328767125,49251.891105022834,102.14159532729114,49271.84657534246,623.441659557251,149.29632286026572,1145.641095890411,377.5561643835617,534.0268858447489,600.0042009132419,677.9105936073058
iztacalco,2018Q4,131051.60592268893,79.0,3797674.043835616,48071.82333969134,700.0474420889292,48033.799999999996,608.5040929074854,144.33468693180103,1144.0630136986301,374.758904109589,521.3934107855038,586.6322524709555,661.3529564765042
iztacalco,2019Q1,130901.45896387615,79.0,3106550.106849315,47068.94101286841,236.2318804042622,47098.86575342466,595.8093799097268,136.69168255766925,1080.8356164383558,374.254794520548,511.65670402656707,576.1475716064758,648.459194686592
iztacalco,2019Q2,130371.96974656917,79.0,3175372.0657534245,49615.18852739726,1202.6908117184028,49581.12328767122,628.0403611062943,142.27744182740506,1160.372602739726,385.19726027397263,538.7694991438357,607.521618150685,684.5662457191781
iztacalco,2019Q3,128284.11490330339,79.0,3945486.5917808223,51914.297260273976,223.2298906319589,51992.98630136986,657.1430032946073,146.76428689357613,1167.6136986301367,419.3287671232876,564.5415645277577,636.2372746935832,719.139762076424
iztacalco,2020Q2,116317.94236180249,79.0,3649123.1095890417,49312.47445390597,940.2016301025049,49384.238356164395,624.2085373912147,126.20392581527744,1059.4164383561645,386.4465753424658,545.4591077378749,610.4368382080711,691.2865975564605
iztacalco,2020Q3,115946.26955296237,79.0,3850817.5397260273,52750.9252017264,635.8082450006393,53026.95616438355,667.7332304016,135.89271135204902,1107.2109589041097,395.2219178082191,586.3413398386189,656.1463689247513,745.1961718896604
iztacalco,2020Q4,119308.49932437752,79.0,3504722.419178082,50793.078538812784,1059.1578310214245,50413.402739726036,642.9503612507947,126.16540416684629,1094.1589041095888,369.68767123287665,569.8728012705975,636.2432400238238,718.2767917411157
iztacalco,2021Q1,122696.30840217946,79.0,3728127.202739726,49054.30529920692,579.1934466643299,48977.236986301374,620.9405734076825,119.85289523392919,1013.72602739726,362.6438356164385,550.3947007930786,617.1070656092285,695.7368601297766
iztacalco,2021Q2,122897.72619586003,79.0,3411526.679452055,52485.02583772392,1046.3338246843036,52942.36438356165,664.3674156673915,128.1907435257692,1054.512328767123,374.98904109589034,588.3360168598525,662.7355110642783,746.2284088514226
iztacalco,2021Q3,122704.34158676199,79.0,4067649.9232876706,54968.24220659014,471.5032343897894,55196.95616438356,695.8005342606349,132.7770962119107,1094.3917808219178,395.2575342465753,615.6640133283969,695.8831543872639,780.7311551277304
iztacalco,2021Q4,123090.55589771835,79.0,3611773.695890411,53907.07008791658,924.5447852510204,53883.70684931506,682.3679757964123,126.46424553319373,1086.9123287671232,404.6958904109589,603.9839296667349,683.2967082396239,761.063831527295
iztacalco,2022Q1,124316.15989322912,79.0,3923470.9315068494,53019.87745279526,769.0900317275774,52870.717808219175,671.1376892758893,123.19106115691886,1068.153424657534,403.613698630137,592.8474453905961,672.05575712699,748.3344687152905
iztacalco,2022Q2,126417.16558693118,79.0,3823982.317808219,57074.36295236148,1308.6488620661,57276.97534246576,722.4602905362211,134.7746982628138,1173.4273972602743,427.73424657534247,638.2240850541812,721.8287875690042,803.24309957064
iztacalco,2022Q3,128351.97656234937,79.0,3901221.4383561644,59109.41573266916,145.94029253346602,59117.0082191781,748.2204523122678,143.03561769227122,1206.9753424657538,455.74246575342465,660.4182440846826,745.4387712743877,829.926400996264
iztacalco,2023Q1,131782.82196738315,79.0,4271435.41369863,56952.4721826484,492.76046559227586,56761.43287671234,720.9173694006126,138.80042903372362,1202.8547945205482,449.08219178082186,635.6357260273974,713.2513242009131,796.6934246575344
iztacalco,2023Q2,132870.28733209101,79.0,3618282.4602739727,59316.1059061307,799.7522718012018,59454.14794520548,750.8367836219076,147.79603338774643,1253.276712328767,465.57260273972605,659.9067594879857,740.1647428699753,828.2362901414778
iztacalco,2023Q4,132870.28733209101,79.0,4728603.067123287,59855.73502687705,1307.3305846904418,59806.579452054786,757.6675319857857,145.6897516340541,1257.0849315068492,463.3780821917808,662.1598404716491,744.4206866655107,838.4561643835617
iztapalapa,2012Q1,520740.241612278,489.0,14362743.19178082,214369.30136986298,0.0,214369.30136986298,438.38302938622286,110.83901215808274,895.8849315068495,112.99452054794521,378.42739726027406,433.10958904109583,497.01917808219173
iztapalapa,2012Q2,523462.74117910006,489.0,18221390.61643835,214369.30136986295,0.0,214369.30136986298,438.38302938622286,110.83901215808274,895.8849315068495,112.99452054794521,378.42739726027406,433.10958904109583,497.0191780821918
iztapalapa,2012Q3,526596.3756206518,489.0,16498051.410958903,214260.40793453122,437.069847279249,214369.30136986298,438.16034342439923,111.32802694355335,914.205479452055,108.94794520547946,377.95061376979186,432.57167763743104,496.8634050880626
iztapalapa,2012Q4,528654.9662439638,489.0,15466182.265753424,206215.763543379,4062.6587684056494,206426.72054794518,421.7091279005705,108.17770640500595,904.0986301369865,109.80273972602738,362.6833607305936,414.88339726027397,478.33238356164384
iztapalapa,2013Q1,531647.3891686361,489.0,14543967.252054794,199232.42811033965,1698.9282409710422,199605.63561643838,407.4282783442529,106.72752501510641,907.4767123287669,109.1698630136986,348.69799211859635,399.7536873709889,461.7786076186902
iztapalapa,2013Q2,534307.9766782777,489.0,16494526.687671235,211468.29086757993,4417.221058994632,212845.23150684935,432.45049257173804,118.45154415488881,992.082191780822,110.21643835616437,368.3067088162979,423.80878117316473,489.4349490691957
iztapalapa,2013Q3,536965.5250409914,489.0,15446873.284931507,214539.9067351598,1829.734123645152,213845.2410958904,438.73191561382373,126.51891565785094,1006.090410958904,109.86027397260277,371.07172754946725,428.458295281583,494.85757229832575
iztapalapa,2013Q4,539487.6636618376,489.0,14894290.290410958,204031.373841246,3791.301432116081,202060.1698630137,417.24207329498165,124.03179152618593,992.7972602739727,110.32328767123288,350.12441358603866,406.1622067930193,469.8257834490524
iztapalapa,2014Q2,542005.6775432554,489.0,13255598.273972603,217304.88973725578,6335.102529408659,217360.47945205474,444.3862775813002,137.0580610522472,1081.5643835616438,112.98630136986301,370.032697058163,431.77188412306316,500.83485290815184
iztapalapa,2014Q3,546118.626515345,489.0,18074268.84109589,231721.39539866528,1636.496952790006,231902.13424657538,473.86788425084916,145.02277415212586,1104.2876712328768,114.77534246575343,394.9681067790657,461.3031612223394,535.0265191429576
iztapalapa,2014Q4,551379.4128914521,489.0,15996353.30410959,228519.3329158513,1446.9982136904798,228078.90958904108,467.3196992144198,139.5499548104114,1085.1068493150688,121.97534246575341,388.92637964774946,455.90994129158514,528.8990606653621
iztapalapa,2015Q1,555205.8985822236,489.0,16387654.021917809,234109.3431702544,4740.318748436193,235065.12465753424,478.9243656329664,141.2233730104136,1105.753424657534,130.27945205479452,398.6981604696673,468.2151076320939,542.4783170254403
iztapalapa,2015Q3,561131.5002691637,489.0,16142451.342465755,240932.10958904112,0.0,240932.10958904112,552.4808891085377,165.69003135710804,1265.5342465753422,135.76164383561638,459.3466366796156,541.0139439787365,626.2673072991208
iztapalapa,2015Q4,564532.1008531466,489.0,18310840.328767125,240932.10958904112,0.0,240932.10958904112,532.0640235874163,158.6694811940627,1235.8657534246577,134.45753424657528,441.9614996395097,520.0953136265322,602.5167267483778
iztapalapa,2016Q1,566353.8914916593,489.0,17588044.000000004,240932.10958904115,0.0,240932.10958904112,512.2246074935886,152.54474159623365,1160.7808219178085,133.8904109589041,424.86387689998116,499.70182022893607,580.0495027209607
iztapalapa,2016Q2,570133.7018256467,489.0,17347111.89041096,240932.1095890411,0.0,240932.10958904112,528.023150249165,159.66609307955505,1242.3671232876711,129.3945205479452,437.31799847792996,514.0592465753424,597.5682267884322
iztapalapa,2016Q3,575514.4845784076,489.0,17588044.000000004,240932.10958904115,0.0,240932.10958904112,542.8404554927873,165.45562453949,1254.2986301369863,128.34246575342468,450.25231750797525,527.3427284668792,612.4810283355226
iztapalapa,2016Q4,579114.5807067979,489.0,16624315.561643837,240932.10958904112,0.0,240932.10958904112,520.4968973562915,155.82343922874298,1210.021917808219,130.12876712328767,433.126503871352,505.3850704784594,585.8149692277149
iztapalapa,2017Q1,580768.8828571379,489.0,17347073.084931508,240931.5706240487,4.57326961129379,240932.10958904112,500.78163641202343,149.24859377672965,1145.5287671232873,130.2739726027397,416.05365296803654,486.62035768645364,564.6233637747335
iztapalapa,2017Q2,581011.7457736359,489.0,16142451.342465755,240932.10958904112,0.0,240932.10958904112,534.9075785874393,159.34847538726507,1218.353424657534,124.82739726027401,447.34757718258027,521.4726231854426,602.3780821917809
iztapalapa,2017Q3,583011.2791407997,489.0,18792704.54794521,240932.10958904115,0.0,240932.10958904112,556.519509791457,161.84905867183718,1240.3534246575343,127.23561643835616,469.97400772743237,544.2822269055146,624.5805057955743
iztapalapa,2017Q4,585638.423232432,489.0,14937790.79452055,240932.10958904112,0.0,240932.10958904112,528.5450107400368,149.0044675369972,1186.0328767123285,134.17260273972605,448.34052143172784,518.2325231992929,593.6363234644277
iztapalapa,2018Q2,593479.7372316596,489.0,15901519.232876714,240932.10958904112,0.0,240932.10958904112,534.7216908983949,148.11974936030188,1165.6575342465756,131.2575342465754,454.6312162723122,527.0279784142797,604.4352428393523
iztapalapa,2018Q3,595531.9295161563,489.0,18069908.219178084,240932.10958904112,0.0,240932.10958904112,561.9157397727166,154.4936528391117,1172.8164383561643,131.04657534246567,479.44325114155254,554.5486392694064,636.1763652968036
iztapalapa,2018Q4,595001.4613979274,489.0,19033636.65753425,240932.10958904112,0.0,240932.10958904112,544.097117050222,147.46293393786303,1150.8657534246577,131.4849315068493,463.8009710421363,537.5619906363794,618.3673660482052
iztapalapa,2019Q1,594319.7630754302,489.0,15901519.232876714,240932.10958904112,0.0,240932.10958904112,531.0166022779267,142.74295535618543,1075.1150684931504,131.47123287671232,451.81647986716484,524.6694063926941,605.3390618513905
iztapalapa,2019Q2,591915.772251556,489.0,15419655.013698632,240932.10958904112,0.0,240932.10958904112,563.1944444736251,153.39036736349047,1187.9479452054795,132.57260273972602,478.50179794520545,555.5170376712329,642.6662671232875
iztapalapa,2019Q3,582436.4783948847,489.0,18310840.328767125,240932.10958904112,0.0,240932.10958904112,600.478635754442,165.4273336485975,1213.1534246575343,132.29863013698633,508.9178442682047,590.3916005767844,685.4908435472241
iztapalapa,2020Q2,528107.5741483162,489.0,17828976.109589044,240932.10958904112,0.0,240932.10958904112,615.4259445679816,177.3631611004107,1357.1890410958904,140.74794520547943,512.3358015549795,601.7875971862273,707.228841169937
iztapalapa,2020Q3,526420.1025384513,489.0,17588044.000000004,240932.10958904115,0.0,240932.10958904112,699.5927120233043,206.49383293333938,1500.6575342465756,140.22465753424655,580.8001501219741,684.551548132858,805.6034152749108
iztapalapa,2020Q4,541685.3227809854,489.0,16624315.561643837,240932.10958904112,0.0,240932.10958904112,700.7485861881789,205.56704280441988,1486.7890410958908,144.89863013698624,581.0214810403018,686.5132023029581,807.7047051816558
iztapalapa,2021Q1,557066.6783777911,489.0,18310840.328767125,240932.10958904112,0.0,240932.10958904112,696.4327901651768,206.40527524227755,1492.7753424657533,145.30958904109593,574.6985219899063,682.9190338860851,805.5065248738283
iztapalapa,2021Q2,557981.1569204057,489.0,15660587.123287672,240932.10958904112,0.0,240932.10958904112,775.0572931575804,229.96001614840907,1620.0493150684936,146.16712328767127,640.2110853530032,763.5812434141201,899.3365226554267
iztapalapa,2021Q3,557103.1507012902,489.0,17828976.109589044,240932.10958904112,0.0,240932.10958904112,838.9325459252008,244.33521805733093,1677.123287671233,152.83835616438364,696.582784154017,829.9151055164754,973.1666419844502
iztapalapa,2021Q4,558856.6437456057,489.0,16142451.342465755,240932.10958904112,0.0,240932.10958904112,831.0647796399128,235.0089115898958,1669.8849315068496,162.28493150684926,693.5240646084646,824.7041504804744,963.0225311797178
iztapalapa,2022Q1,564421.1399857681,489.0,17828976.109589044,240932.10958904112,0.0,240932.10958904112,812.0100665587008,228.09770385871417,1573.0082191780823,169.75342465753428,677.0877823028509,807.6303961495742,942.711292114032
iztapalapa,2022Q2,573960.141429944,489.0,16142451.342465755,240932.10958904112,0.0,240932.10958904112,886.3680278329339,245.71744545429792,1741.7068493150684,176.67397260273967,741.7460641995502,884.9428746677571,1029.67384992844
iztapalapa,2022Q3,582744.5843964934,489.0,15901519.232876714,240932.10958904112,0.0,240932.10958904112,944.6678035926964,262.64430238549545,1784.523287671233,177.09863013698632,788.2853881278538,943.8305936073059,1100.6400996264013
iztapalapa,2023Q1,598321.3338415152,489.0,18069908.219178084,240932.10958904112,0.0,240932.10958904112,929.8728219551595,266.654555665193,1783.235616438356,190.11780821917807,761.4852602739727,925.7734429223744,1096.6084018264842
iztapalapa,2023Q2,603258.6520579935,489.0,14696858.68493151,240932.10958904112,0.0,240932.10958904112,992.6124549199844,286.98045663096536,1917.0931506849315,192.3452054794521,810.4988547046935,990.3344711430497,1174.7668088928813
iztapalapa,2023Q4,603258.6520579935,489.0,19033636.65753425,240932.10958904112,0.0,240932.10958904112,1054.1440942631423,304.66106210367684,1979.2849315068488,201.08219178082192,860.1451187792613,1057.1422403329286,1252.8456389804057
la magdalena contreras,2012Q1,67341.49485017401,254.0,2349152.715068493,35061.98082191781,0.0,35061.98082191781,106.92698738000217,127.2003180121967,498.972602739726,19.23287671232877,27.192465753424656,36.04931506849316,166.23972602739727
la magdalena contreras,2012Q2,67693.56518372674,254.0,2980268.3698630137,35061.98082191781,0.0,35061.98082191781,106.92698738000217,127.2003180121967,498.972602739726,19.23287671232877,27.192465753424656,36.04931506849316,166.23972602739727
la magdalena contreras,2012Q3,68098.80297935918,254.0,2699772.523287671,35061.98082191781,0.0,35061.98082191781,106.48714424395581,127.03195035684652,503.73150684931505,17.865753424657537,26.89669098025262,35.66810176125245,165.33840064045543
la magdalena contreras,2012Q4,68365.01741561858,254.0,2629648.5616438356,35061.98082191781,0.0,35061.98082191781,102.45389364685579,118.64629455957993,494.2684931506849,18.38356164383562,27.920529680365295,36.6915799086758,154.71936073059362
la magdalena contreras,2013Q1,68751.9939095946,254.0,2559524.6,35061.98082191781,0.0,35061.98082191781,99.72198267391467,109.63488498131629,448.3972602739727,21.052054794520547,30.775464439857387,39.68682679677237,146.05719647213363
la magdalena contreras,2013Q2,69096.05785119484,254.0,2734834.504109589,35061.98082191781,0.0,35061.98082191781,101.89689658128877,115.69160690119381,474.79178082191777,20.88219178082192,29.546759747102215,38.088918159466104,149.14869160519842
la magdalena contreras,2013Q3,69439.72877400978,254.0,2524462.6191780823,35061.98082191781,0.0,35061.98082191781,100.37080127398458,114.77427204475258,477.704109589041,20.8986301369863,28.605346270928464,37.0017503805175,147.13429414003045
la magdalena contreras,2013Q4,69765.88867365816,254.0,2559524.6,35061.98082191781,0.0,35061.98082191781,94.86197865490121,103.2537290099096,463.6082191780821,21.438356164383567,29.730756239444556,38.46928129104897,137.32010696190656
la magdalena contreras,2014Q2,70091.51516701918,254.0,2138780.8301369864,35061.98082191781,0.0,35061.98082191781,95.65220297384228,105.99409001254821,475.1972602739727,19.16164383561644,28.98074331911071,38.126543902986754,137.89082640916237
la magdalena contreras,2014Q3,70623.39672694138,254.0,2734834.504109589,35061.98082191781,0.0,35061.98082191781,101.38411285259524,114.29559477360769,491.00547945205483,19.389041095890413,29.843159466104673,39.66796628029505,145.61500702493854
la magdalena contreras,2014Q4,71303.71522423594,254.0,2454338.657534247,35061.98082191781,0.0,35061.98082191781,101.67686210456569,109.13949733980868,482.4191780821918,20.97808219178082,32.58036203522505,43.644618395303326,142.83819960861058
la magdalena contreras,2015Q1,71798.55170094367,254.0,2454338.657534247,35061.98082191781,0.0,35061.98082191781,107.38258717660293,111.6673000792767,486.5205479452055,23.027397260273972,36.364804305283755,48.34340508806262,148.19387475538161
la magdalena contreras,2015Q3,72564.8433058517,254.0,2349152.715068493,35061.98082191781,0.0,35061.98082191781,125.92340825266398,144.7717009562158,575.4356164383562,24.36986301369863,35.53673072991209,47.42451441423022,172.77134532815376
la magdalena contreras,2015Q4,73004.60483840537,254.0,2664710.5424657534,35061.98082191781,0.0,35061.98082191781,127.47559566049198,142.82619330044793,571.0219178082191,25.717808219178092,37.86869142033165,50.15252343186734,173.11073359769284
la magdalena contreras,2016Q1,73240.19658856792,254.0,2559524.6,35061.98082191781,0.0,35061.98082191781,127.52504362550478,136.4190710450097,528.745205479452,28.706849315068496,41.84651904672547,53.85535747795083,171.0613998874085
la magdalena contreras,2016Q2,73728.99706489131,254.0,2524462.6191780823,35061.98082191781,0.0,35061.98082191781,130.37660146933686,145.52329735366246,567.2109589041095,27.06301369863014,39.76756088280061,50.880117960426176,174.9146499238965
la magdalena contreras,2016Q3,74424.83334770493,254.0,2559524.6,35061.98082191781,0.0,35061.98082191781,133.6385998170758,155.2964718684102,570.5972602739727,26.27397260273973,37.35396884969037,48.29872396322012,181.5314411709514
la magdalena contreras,2016Q4,74890.39340148435,254.0,2419276.6767123286,35061.98082191781,0.0,35061.98082191781,130.6743319905143,148.8213156346232,557.4438356164384,26.12876712328768,37.671749056978356,48.965257097478656,178.34285288862418
la magdalena contreras,2017Q1,75104.32574401436,254.0,2524462.6191780823,35061.98082191781,0.0,35061.98082191781,125.7117716235813,140.10854350256938,513.4904109589041,26.054794520547947,37.949324581430744,48.82758751902587,170.48214421613395
la magdalena contreras,2017Q2,75135.73248106624,254.0,2349152.715068493,35061.98082191781,0.0,35061.98082191781,131.3421600336147,158.91565891070152,577.13698630137,21.97534246575342,33.02645675730935,43.19243508484973,178.5144142302188
la magdalena contreras,2017Q3,75394.30970477131,254.0,2734834.504109589,35061.98082191781,0.0,35061.98082191781,135.31706313317792,169.90218761478695,593.5315068493151,20.8,30.477274323849663,40.605918510713025,186.04387952230417
la magdalena contreras,2017Q4,75734.04878422015,254.0,2173842.810958904,35061.98082191781,0.0,35061.98082191781,128.68052303227896,154.6011364593514,563.4547945205479,21.769863013698625,32.46414052143172,42.96365444100751,175.64797834732659
la magdalena contreras,2018Q2,76748.07797593901,254.0,2314090.7342465753,35061.98082191781,0.0,35061.98082191781,125.85124925231169,151.67287034003172,569.6273972602738,20.531506849315072,31.557617268576173,41.53592777085928,171.3925902864259
la magdalena contreras,2018Q3,77013.46498680288,254.0,2629648.5616438356,35061.98082191781,0.0,35061.98082191781,128.06627490741738,160.21638367709693,570.7506849315067,19.86301369863014,28.7397899543379,38.43970776255708,175.99858447488583
la magdalena contreras,2018Q4,76944.86549477726,254.0,2769896.4849315067,35061.98082191781,0.0,35061.98082191781,123.04685824450547,148.49143549880466,551.9753424657533,20.04383561643836,30.424960984914172,40.48905843592856,167.39947979885557
la magdalena contreras,2019Q1,76856.70909662434,254.0,2314090.7342465753,35061.98082191781,0.0,35061.98082191781,121.30907848847662,141.0226314718094,509.2657534246576,22.21369863013699,33.19768576172686,43.42540473225405,162.72991905354917
la magdalena contreras,2019Q2,76545.82792641834,254.0,2243966.7726027397,35061.98082191781,0.0,35061.98082191781,125.18036417322836,151.48870010419245,560.9589041095891,21.013698630136986,31.251797945205485,41.09173801369863,167.2931934931507
la magdalena contreras,2019Q3,75319.97717123969,254.0,2664710.5424657534,35061.98082191781,0.0,35061.98082191781,129.4605280188931,161.12978702740003,569.6383561643834,20.86027397260274,30.008093006488828,39.47954217736121,172.43746395097335
la magdalena contreras,2020Q2,68294.22933541192,254.0,2594586.580821918,35061.98082191781,0.0,35061.98082191781,125.22355062429489,149.3355819239062,554.3287671232877,20.769863013698632,32.65068493150685,42.65573861532766,163.28718067382454
la magdalena contreras,2020Q3,68076.00755870863,254.0,2559524.6,35061.98082191781,0.0,35061.98082191781,132.7123552157782,167.88997426470706,589.131506849315,19.983561643835625,29.8,38.935184837680616,173.19508350534812
la magdalena contreras,2020Q4,70050.08727869843,254.0,2419276.6767123286,35061.98082191781,0.0,35061.98082191781,128.61949698217444,158.14100678038676,576.6246575342466,20.295890410958904,31.164244590033753,40.6778241016478,168.15115147905502
la magdalena contreras,2021Q1,72039.1854814876,254.0,2664710.5424657534,35061.98082191781,0.0,35061.98082191781,123.51326888032291,147.2835886490227,534.7945205479454,21.904109589041106,32.71706020187455,42.25854361932228,158.86649242970444
la magdalena contreras,2021Q2,72157.44473465653,254.0,2279028.7534246575,35061.98082191781,0.0,35061.98082191781,130.23713946715563,161.86423111956108,582.3150684931508,21.758904109589036,31.46267650158061,40.28649104320336,164.86152792413063
