fecha,municipio,entidad_federativa,porc_pob,pibe,pib_mun,year_pib,total_pixeles,suma_rad_trend,media_rad_trend,std_rad_trend,max_rad_trend,min_rad_trend,p25_rad_trend,mediana_rad_trend,p75_rad_trend,year_radianza
2016-06-30,azcapotzalco,CDMX,0.04844968174,2632606.6,134857.9885394609,2016,134,60724.265753424654,453.16616233899,80.74307338047223,658.2493150684932,272.98356164383557,397.2335616438356,454.776712328767,509.04657534246587,2016
2016-09-30,azcapotzalco,CDMX,0.04844968174,2777401.3,136130.74532700315,2016,134,61533.89589041096,459.20817828664894,80.27214612434395,670.545205479452,278.04657534246576,403.98287671232873,461.2767123287671,514.3842465753424,2016
2016-12-31,azcapotzalco,CDMX,0.04844968174,2827543.6,136982.30298947557,2016,134,59168.09589041096,441.552954406052,76.67725891563082,648.7972602739724,271.0931506849315,388.69452054794516,443.73150684931494,493.3849315068493,2016
2017-03-31,azcapotzalco,CDMX,0.04844968174,3045539.9,137373.60744966974,2017,134,60593.54520547945,452.19063586178686,80.42142940373424,669.5397260273973,273.3808219178083,396.4767123287672,454.1890410958904,506.6438356164383,2017
2017-06-30,azcapotzalco,CDMX,0.04844968174,2684909.3,137431.05363168783,2017,134,66525.56712328766,496.4594561439377,88.15773302970288,729.0273972602741,295.9041095890411,436.46369863013695,498.9794520547945,556.3924657534249,2017
2017-09-30,azcapotzalco,CDMX,0.04844968174,2789710.7,137904.01821359165,2017,134,67173.18630136986,501.29243508484967,88.3322782684668,733.5315068493151,301.85205479452054,440.76369863013696,502.5246575342466,560.6527397260272,2017
2017-12-31,azcapotzalco,CDMX,0.04844968174,2824719.7,138525.436254073,2017,134,63484.11232876713,473.7620323042322,83.1431218787219,687.594520547945,287.3150684931507,416.83424657534255,473.80958904109593,529.7253424657536,2017
2018-06-30,azcapotzalco,CDMX,0.04844968174,2706598.0,140380.20089972718,2018,134,68070.11506849312,507.9859333469638,89.97248592165757,732.7150684931506,298.77534246575334,447.6068493150684,508.98767123287683,568.4301369863015,2018
2018-09-30,azcapotzalco,CDMX,0.04844968174,2895109.0,140865.62128918534,2018,134,67039.67671232876,500.29609486812507,87.28395939586908,719.4821917808222,292.68493150684924,442.4547945205479,501.3260273972602,558.5760273972602,2018
2018-12-31,azcapotzalco,CDMX,0.04844968174,2898492.7,140740.14569779404,2018,134,63819.041095890396,476.2615007156001,83.00772917594307,689.7808219178082,277.5972602739726,421.8808219178083,477.9657534246575,531.1760273972603,2018
2019-03-31,azcapotzalco,CDMX,0.04844968174,3132839.1,140578.8984951321,2019,134,64166.767123287675,478.8564710693109,82.68899702920409,693.7534246575343,279.52054794520546,425.4369863013699,480.86849315068497,532.8095890410958,2019
2019-06-30,azcapotzalco,CDMX,0.04844968174,2679500.0,140010.26456604345,2019,134,69506.92876712326,518.7084236352483,91.23779213460999,755.2410958904111,296.15890410958906,460.4904109589041,521.0054794520548,577.5712328767121,2019
2019-09-30,azcapotzalco,CDMX,0.04844968174,2895581.9,137768.05629420877,2019,134,68922.89041095892,514.3499284399919,89.3225634462524,750.0164383561643,297.8904109589041,458.1876712328767,515.8397260273974,571.4568493150687,2019
2020-06-30,azcapotzalco,CDMX,0.04844968174,2151114.3,124917.23424530317,2020,134,69625.86027397259,519.5959721938253,93.68254510053555,781.9150684931503,298.16712328767125,459.76369863013696,518.1589041095892,577.4917808219177,2020
2020-09-30,azcapotzalco,CDMX,0.04844968174,2577710.4,124518.08396477226,2020,134,71279.60273972602,531.9373338785525,95.31757460106867,803.6520547945205,303.32602739726025,471.19657534246585,530.3849315068492,590.4280821917811,2020
2020-12-31,azcapotzalco,CDMX,0.04844968174,2650584.1,128128.88067776778,2020,134,66632.26301369861,497.2556941320794,88.29841884465425,753.5506849315069,288.6438356164384,440.1383561643836,494.7465753424657,551.1034246575344,2020
2021-03-31,azcapotzalco,CDMX,0.04844968174,2944607.2,131767.14775468886,2021,134,66638.87671232878,497.3050500920058,89.56858843544408,761.172602739726,284.641095890411,438.78287671232886,494.1849315068494,552.4000000000001,2021
2021-06-30,azcapotzalco,CDMX,0.04844968174,2659692.8,131983.4562037853,2021,134,69747.18904109592,520.5014107544471,94.3410960509714,798.6109589041098,294.0931506849316,459.0965753424657,516.7630136986301,578.467808219178,2021
2021-09-30,azcapotzalco,CDMX,0.04844968174,2669881.7,131775.7748261437,2021,134,71005.80821917807,529.8940911878959,96.24896128538842,810.2246575342465,301.0602739726028,466.9753424657534,525.7657534246573,588.8917808219176,2021
2021-12-31,azcapotzalco,CDMX,0.04844968174,2594129.6,132190.54165034145,2021,134,67366.57808219177,502.73565732978943,91.14423043173936,769.4712328767124,292.2575342465753,441.84315068493163,497.5547945205479,558.6794520547946,2021
2022-03-31,azcapotzalco,CDMX,0.04844968174,2966769.4,133506.75356305728,2022,134,71064.50958904109,530.3321611122469,96.8532089964311,807.7972602739726,305.0054794520548,465.5815068493151,525.0054794520547,590.7116438356163,2022
2022-06-30,azcapotzalco,CDMX,0.04844968174,2706016.8,135763.08491711912,2022,134,78303.79999999999,584.3567164179108,107.25681089345824,888.5780821917807,330.495890410959,513.0732876712327,579.490410958904,652.322602739726,2022
2022-09-30,azcapotzalco,CDMX,0.04844968174,2840890.3,137840.9349111031,2022,134,80282.36712328765,599.1221427111018,109.09010346544656,904.1178082191781,342.4986301369863,526.2760273972602,594.7260273972603,668.4739726027397,2022
2023-03-31,azcapotzalco,CDMX,0.04844968174,3108307.2,141525.41995629907,2023,134,81139.97534246575,605.5222040482519,108.79775255368816,915.2849315068494,351.1315068493151,533.2534246575343,602.9041095890411,674.2061643835618,2023
2023-06-30,azcapotzalco,CDMX,0.04844968174,2859903.6,142693.28076039007,2023,134,84973.87671232875,634.1334083009609,113.94872401941808,960.9452054794523,367.7506849315068,559.0061643835617,630.8136986301369,705.2719178082194,2023
2023-12-31,azcapotzalco,CDMX,0.04844968174,2829452.9,142693.28076039007,2023,134,104308.40821917808,778.4209568595378,104.79848537298734,1088.9068493150685,541.4109589041096,709.8376712328768,775.8835616438356,842.7061643835616,2023
2012-03-31,coyoacan,CDMX,0.07081275429,2633934.6,180028.6655536831,2012,224,86785.04383561641,387.4332314090019,109.57791584703973,851.3342465753426,156.6767123287671,322.3575342465753,368.85616438356163,436.60342465753433,2012
2012-06-30,coyoacan,CDMX,0.07081275429,2438708.1,180969.87947344463,2012,224,86785.04383561641,387.4332314090019,109.57791584703973,851.3342465753426,156.6767123287671,322.3575342465753,368.85616438356163,436.60342465753433,2012
2012-09-30,coyoacan,CDMX,0.07081275429,2592835.4,182053.22963877648,2012,224,87314.4082191781,389.7964652641879,110.32952578003943,851.9287671232878,156.89315068493153,324.1102739726028,369.60821917808215,440.050684931507,2012
2012-12-31,coyoacan,CDMX,0.07081275429,2598596.7,182764.91906321727,2012,224,82548.1917808219,368.51871330724066,100.2722097852844,773.6246575342465,155.7534246575342,307.627397260274,349.7589041095891,415.6102739726028,2012
2013-03-31,coyoacan,CDMX,0.07081275429,2673066.3,183799.45003058214,2013,224,82812.00273972601,369.6964408023483,99.36124861668387,770.1753424657534,158.6904109589041,308.98356164383574,350.9410958904109,416.7431506849315,2013
2013-06-30,coyoacan,CDMX,0.07081275429,2479978.8,184719.2599102001,2013,224,87638.71232876713,391.2442514677104,106.60790615321136,803.8027397260273,163.39452054794518,324.5527397260274,372.0561643835616,442.80684931506846,2013
2013-09-30,coyoacan,CDMX,0.07081275429,2668439.8,185638.01910557627,2013,224,85755.52054794524,382.8371453033268,104.64427217219331,787.8273972602739,164.1232876712329,317.0863013698629,364.97397260273976,432.5726027397261,2013
2013-12-31,coyoacan,CDMX,0.07081275429,2626906.9,186509.96487425079,2013,224,80004.25753424654,357.16186399217224,94.65353728540461,715.8767123287674,158.62465753424658,297.3034246575342,343.07123287671226,402.60821917808227,2013
2014-06-30,coyoacan,CDMX,0.07081275429,2503000.3,187380.48465108575,2014,224,87824.36438356164,392.0730552837573,102.09099755953257,760.5479452054793,162.06027397260277,327.5267123287672,379.5835616438357,443.5205479452056,2014
2014-09-30,coyoacan,CDMX,0.07081275429,2686402.8,188802.40033143177,2014,224,91243.79178082189,407.33835616438364,105.25618429124243,783.3972602739726,163.41095890410958,341.31301369863013,397.8506849315068,461.5568493150686,2014
2014-12-31,coyoacan,CDMX,0.07081275429,2666305.5,190621.14272038414,2014,224,90001.44657534249,401.7921722113503,100.45827974098638,746.1123287671235,168.39726027397256,338.0356164383562,394.41917808219176,455.6109589041096,2014
2015-03-31,coyoacan,CDMX,0.07081275429,2869792.9,191944.02322321793,2015,224,97843.21643835618,436.8000733855185,110.77876939907385,800.0493150684929,177.80273972602734,367.17397260273975,430.29315068493145,496.8239726027397,2015
2015-09-30,coyoacan,CDMX,0.07081275429,2751624.2,193992.6034539288,2015,224,114937.53698630139,513.1140044031312,138.46982392218905,960.558904109589,189.59178082191784,429.94794520547947,506.2712328767123,584.0020547945206,2015
2015-12-31,coyoacan,CDMX,0.07081275429,2705692.6,195168.24830772396,2015,224,108227.39178082193,483.1579990215264,127.03021090362543,898.4712328767122,189.282191780822,408.2212328767124,475.6589041095891,546.8109589041095,2015
2016-03-31,coyoacan,CDMX,0.07081275429,2957233.6,195798.0719920895,2016,224,104861.47123287673,468.13156800391386,121.47350531111509,867.013698630137,185.31232876712326,396.5041095890411,461.1726027397261,530.0719178082192,2016
2016-06-30,coyoacan,CDMX,0.07081275429,2632606.6,197104.81603853946,2016,224,113454.95342465753,506.49532778864966,130.914431346726,932.0493150684933,186.16712328767122,430.61986301369876,501.14109589041095,573.6294520547945,2016
2016-09-30,coyoacan,CDMX,0.07081275429,2777401.3,198965.04319443318,2016,224,113017.58630136985,504.54279598825826,126.8217636161264,924.8767123287671,187.33972602739726,431.9513698630137,499.9904109589042,569.7780821917806,2016
2016-12-31,coyoacan,CDMX,0.07081275429,2827543.6,200209.65701542847,2016,224,105427.93972602738,470.6604452054795,112.59789447635089,831.1205479452055,184.06575342465754,405.4828767123288,468.5958904109588,531.5205479452055,2016
2017-03-31,coyoacan,CDMX,0.07081275429,3045539.9,200781.57711061108,2017,224,105126.15616438353,469.31319716242666,112.97825098070766,824.7452054794522,180.89315068493153,403.5794520547945,467.8082191780822,531.3773972602739,2017
2017-06-30,coyoacan,CDMX,0.07081275429,2684909.3,200865.53890821335,2017,224,114693.68767123288,512.0253913894325,124.74598483842897,897.7342465753424,185.91232876712328,441.34041095890416,511.2164383561644,578.5753424657535,2017
2017-09-30,coyoacan,CDMX,0.07081275429,2789710.7,201556.81124527345,2017,224,113124.28767123289,505.0191413894324,123.5450927492973,898.6082191780823,187.88767123287667,435.20479452054803,501.9410958904109,568.4910958904107,2017
2017-12-31,coyoacan,CDMX,0.07081275429,2824719.7,202465.0591724347,2017,224,105584.87945205478,471.36106898238745,114.37941728357872,834.0082191780823,184.61095890410962,404.98561643835626,467.65616438356165,530.9650684931507,2017
2018-06-30,coyoacan,CDMX,0.07081275429,2706598.0,205175.93339083134,2018,224,116171.59178082194,518.6231775929549,130.31810378720846,943.8109589041097,190.96712328767126,442.8171232876712,514.9123287671233,585.9157534246575,2018
2018-09-30,coyoacan,CDMX,0.07081275429,2895109.0,205885.41080185998,2018,224,115046.86575342469,513.6020792563601,129.38407172057467,953.9205479452055,194.6493150684932,436.4130136986302,510.05068493150685,580.7109589041095,2018
2018-12-31,coyoacan,CDMX,0.07081275429,2898492.7,205702.01904564034,2018,224,108690.11506849316,485.2237279843445,120.92317483827885,917.9397260273975,194.6082191780822,411.83835616438347,482.64246575342463,549.6664383561645,2018
2019-03-31,coyoacan,CDMX,0.07081275429,3132839.1,205466.3444626095,2019,224,107367.30410958904,479.3183219178083,121.49439384005281,962.7424657534244,196.38904109589043,406.9698630136988,476.6821917808218,542.104794520548,2019
2019-06-30,coyoacan,CDMX,0.07081275429,2679500.0,204635.24437576887,2019,224,117396.50410958905,524.0915362035227,157.73828837758745,1364.5972602739723,200.0986301369863,442.8410958904109,517.9753424657536,590.6116438356164,2019
2019-09-30,coyoacan,CDMX,0.07081275429,2895581.9,201358.0929535471,2019,224,114816.16438356163,512.5721624266145,157.60710160995424,1427.986301369863,203.0219178082192,434.1130136986302,504.7438356164384,575.3130136986302,2019
2020-06-30,coyoacan,CDMX,0.07081275429,2151114.3,182575.67640317435,2020,224,117189.00547945204,523.1652030332681,198.51674734357542,1954.7643835616436,194.95890410958899,437.72945205479454,507.8657534246575,584.8719178082191,2020
2020-09-30,coyoacan,CDMX,0.07081275429,2577710.4,181992.28906759393,2020,224,121969.47397260276,544.5065802348338,207.05179367851068,2003.4136986301367,197.8520547945205,455.5116438356164,528.6356164383561,609.0616438356163,2020
2020-12-31,coyoacan,CDMX,0.07081275429,2650584.1,187269.73261821677,2020,224,112927.68767123284,504.14146281800396,178.04914566486428,1670.980821917808,190.87123287671236,422.1123287671232,491.25205479452063,567.0876712328767,2020
2021-03-31,coyoacan,CDMX,0.07081275429,2944607.2,192587.32611536258,2021,224,114202.4767123288,509.83248532289633,182.35723515658125,1714.12602739726,188.1178082191781,426.82945205479444,497.0328767123287,574.6636986301371,2021
2021-06-30,coyoacan,CDMX,0.07081275429,2659692.8,192903.47673816574,2021,224,122564.2575342466,547.1618639921721,192.55947009076144,1793.312328767123,192.586301369863,460.42808219178073,534.8383561643835,618.2787671232878,2021
2021-09-30,coyoacan,CDMX,0.07081275429,2669881.7,192599.93521142335,2021,224,125808.3589041096,561.6444593933462,179.01481859812512,1601.2849315068497,199.0356164383562,475.31780821917795,552.4315068493149,638.7643835616441,2021
2021-12-31,coyoacan,CDMX,0.07081275429,2594129.6,193206.14726803033,2021,224,116977.69863013698,522.2218688845401,150.58872636599105,1308.2575342465755,196.31780821917803,444.20342465753424,515.8164383561644,595.7479452054793,2021
2022-03-31,coyoacan,CDMX,0.07081275429,2966769.4,195129.88726840616,2022,224,121530.63835616442,542.5474926614479,157.48059142069505,1342.7671232876714,203.5260273972603,459.60616438356175,536.7287671232876,620.2219178082191,2022
2022-06-30,coyoacan,CDMX,0.07081275429,2706016.8,198427.6806085035,2022,224,136388.41917808214,608.8768713307243,182.13263031995965,1541.4082191780826,214.6849315068493,512.7082191780822,602.3561643835618,698.4301369863012,2022
2022-09-30,coyoacan,CDMX,0.07081275429,2840890.3,201464.6103837096,2022,224,139792.64931506847,624.074327299413,185.6243968896707,1558.2876712328768,223.66027397260274,522.5931506849314,616.9986301369864,716.4630136986301,2022
2023-03-31,coyoacan,CDMX,0.07081275429,3108307.2,206849.75482265092,2023,224,137275.3808219178,612.8365215264188,169.68566812538228,1315.7616438356167,231.85479452054793,512.4027397260274,607.4698630136986,705.2267123287671,2023
2023-06-30,coyoacan,CDMX,0.07081275429,2859903.6,208556.6688248691,2023,224,147142.26301369854,656.8851027397261,183.05890138553247,1431.2328767123292,240.48219178082195,551.1904109589042,651.8315068493151,754.7226027397259,2023
2023-12-31,coyoacan,CDMX,0.07081275429,2829452.9,208556.6688248691,2023,224,177614.78356164385,792.9231409001956,155.43615878506847,1325.9726027397267,420.0849315068493,698.9527397260274,789.4835616438357,882.241095890411,2023
2012-03-31,cuajimalpa de morelos,CDMX,0.02054420376,2633934.6,52229.93548067736,2012,272,38501.361643835626,141.54912369057215,133.70532739983062,685.1260273972604,20.39726027397261,33.697260273972596,91.03835616438356,218.2787671232877,2012
2012-06-30,cuajimalpa de morelos,CDMX,0.02054420376,2438708.1,52503.00056257124,2012,272,38501.361643835626,141.54912369057215,133.70532739983062,685.1260273972604,20.39726027397261,33.697260273972596,91.03835616438356,218.2787671232877,2012
2012-09-30,cuajimalpa de morelos,CDMX,0.02054420376,2592835.4,52817.302227054715,2012,272,38143.493150684924,140.23343070104755,134.25872867254932,698.6328767123288,19.7041095890411,32.72876712328767,89.3808219178082,215.67671232876717,2012
2012-12-31,cuajimalpa de morelos,CDMX,0.02054420376,2598596.7,53023.77763810384,2012,272,36363.843835616426,133.69060233682524,123.3788636939411,659.441095890411,21.989041095890418,35.684931506849324,87.56164383561641,202.17465753424653,2012
2013-03-31,cuajimalpa de morelos,CDMX,0.02054420376,2673066.3,53323.915871712634,2013,272,36840.027397260266,135.44127719580987,124.16175381335778,678.8739726027397,23.701369863013696,38.00136986301371,88.41917808219179,203.2178082191781,2013
2013-06-30,cuajimalpa de morelos,CDMX,0.02054420376,2479978.8,53590.7712112175,2013,272,38441.28493150684,141.32825342465753,134.59619278185963,747.3780821917805,22.158904109589045,36.245205479452046,89.87534246575343,214.2883561643836,2013
2013-09-30,cuajimalpa de morelos,CDMX,0.02054420376,2668439.8,53857.32172609907,2013,272,37574.73424657533,138.1424053182917,132.4095619394511,775.6547945205479,22.75616438356165,36.954109589041096,89.28082191780821,205.8561643835617,2013
2013-12-31,cuajimalpa de morelos,CDMX,0.02054420376,2626906.9,54110.29072467745,2013,272,35858.62739726029,131.83318896051568,122.75887032682965,735.3342465753426,23.86027397260274,39.457534246575335,87.386301369863,192.6780821917808,2013
2014-06-30,cuajimalpa de morelos,CDMX,0.02054420376,2503000.3,54362.84601435262,2014,272,38863.164383561656,142.8792808219178,140.89825795725702,826.1260273972606,20.865753424657534,36.647945205479445,90.46575342465754,212.09383561643835,2014
2014-09-30,cuajimalpa de morelos,CDMX,0.02054420376,2686402.8,54775.37234184068,2014,272,39749.10136986302,146.13640209508463,140.5996231828228,807.2054794520548,22.28493150684932,38.685616438356156,93.79726027397261,217.58493150684933,2014
2014-12-31,cuajimalpa de morelos,CDMX,0.02054420376,2666305.5,55303.02607597687,2014,272,38889.16712328767,142.9748791297341,129.77451336814406,717.7232876712328,24.14246575342466,42.21780821917808,95.08767123287672,211.5883561643835,2014
2015-03-31,cuajimalpa de morelos,CDMX,0.02054420376,2869792.9,55686.82030729639,2015,272,41841.320547945215,153.82838436744564,138.03347557772094,743.4191780821917,26.339726027397262,44.903424657534245,101.89452054794518,230.66095890410958,2015
2015-09-30,cuajimalpa de morelos,CDMX,0.02054420376,2751624.2,56281.15462037895,2015,272,47095.27945205479,173.14440975020142,156.01316864030616,794.5013698630136,27.002739726027393,44.304794520547944,113.5958904109589,271.3650684931507,2015
2015-12-31,cuajimalpa de morelos,CDMX,0.02054420376,2705692.6,56622.232829635584,2015,272,45489.34794520548,167.24024979854954,141.69623125885275,715.0246575342467,30.071232876712337,48.969863013698614,114.95068493150687,258.82260273972605,2015
2016-03-31,cuajimalpa de morelos,CDMX,0.02054420376,2957233.6,56804.95734352032,2016,272,45295.38082191781,166.52713537469785,137.78604986401209,685.9205479452054,32.00821917808219,50.501369863013686,115.8986301369863,257.58767123287674,2016
2016-06-30,cuajimalpa de morelos,CDMX,0.02054420376,2632606.6,57184.07006440803,2016,272,49199.3890410959,180.88010676873492,165.39446292001628,870.3013698630136,28.471232876712328,45.721232876712335,120.97260273972604,285.51712328767115,2016
2016-09-30,cuajimalpa de morelos,CDMX,0.02054420376,2777401.3,57723.75936351446,2016,272,49846.008219178075,183.25738315874295,168.0840658768009,881.2054794520546,27.52054794520548,45.16849315068493,123.36712328767123,289.63150684931503,2016
2016-12-31,cuajimalpa de morelos,CDMX,0.02054420376,2827543.6,58084.84685682569,2016,272,47545.673972602744,174.80027195809828,158.1207933772522,825.9424657534248,27.189041095890413,45.29041095890412,119.26712328767124,273.5020547945207,2016
2017-03-31,cuajimalpa de morelos,CDMX,0.02054420376,3045539.9,58250.77237529587,2017,272,47891.95616438357,176.07336825141013,160.38468279052583,836.7369863013697,27.027397260273975,45.31438356164383,119.10136986301372,275.6746575342465,2017
2017-06-30,cuajimalpa de morelos,CDMX,0.02054420376,2684909.3,58275.13138089156,2017,272,52129.791780821906,191.65364625302178,182.91627509423986,934.6931506849317,22.997260273972607,40.804794520547944,125.04246575342466,309.06438356164387,2017
2017-09-30,cuajimalpa de morelos,CDMX,0.02054420376,2789710.7,58475.683384391596,2017,272,51188.95616438358,188.1946917808219,171.48818678082264,822.0082191780823,22.873972602739723,41.8835616438356,125.27260273972605,304.00136986301374,2017
2017-12-31,cuajimalpa de morelos,CDMX,0.02054420376,2824719.7,58739.184369027535,2017,272,47737.87123287671,175.50687953263503,155.17384051248732,740.186301369863,24.301369863013697,43.711643835616435,119.25890410958905,280.1349315068494,2017
2018-06-30,cuajimalpa de morelos,CDMX,0.02054420376,2706598.0,59525.663483826436,2018,272,50757.383561643845,186.60802780016115,174.31476074583637,808.1534246575343,21.83835616438357,38.90684931506849,119.07671232876712,305.3575342465753,2018
2018-09-30,cuajimalpa de morelos,CDMX,0.02054420376,2895109.0,59731.49714531061,2018,272,49680.31780821917,182.6482272360999,169.54229955527606,774.6164383561645,21.449315068493156,38.21643835616439,116.81506849315066,298.763698630137,2018
2018-12-31,cuajimalpa de morelos,CDMX,0.02054420376,2898492.7,59678.291509610426,2018,272,46823.087671232875,172.1437046736503,155.67747541723443,706.7342465753426,23.424660273972606,40.692465753424656,110.92602739726026,277.2643835616439,2018
2019-03-31,cuajimalpa de morelos,CDMX,0.02054420376,3132839.1,59609.91757466912,2019,272,46990.95890410958,172.76087832393233,154.22442896162684,701.2657534246575,25.071235616438354,43.25205479452055,111.89452054794522,276.4410958904109,2019
2019-06-30,cuajimalpa de morelos,CDMX,0.02054420376,2679500.0,59368.79872962205,2019,272,50116.76986301371,184.25283037872688,171.3607266645949,766.386301369863,22.05205753424657,38.9904109589041,114.94931506849316,302.4835616438357,2019
2019-09-30,cuajimalpa de morelos,CDMX,0.02054420376,2895581.9,58418.03121259008,2019,272,48832.48219178081,179.53118452860596,162.4400900670335,715.8356164383563,22.94794794520548,40.820547945205476,115.23013698630137,293.7239726027398,2019
2020-06-30,cuajimalpa de morelos,CDMX,0.02054420376,2151114.3,52968.87453756798,2020,272,47650.27671232878,175.18484085414997,157.9253996444383,678.7041095890412,22.684931506849317,41.07671232876712,110.70136986301371,289.1109589041096,2020
2020-09-30,cuajimalpa de morelos,CDMX,0.02054420376,2577710.4,52799.6221421014,2020,272,48417.2301369863,178.00452256244964,163.4190877829707,696.1150684931507,20.753424657534243,38.484246575342475,110.50547945205477,297.4780821917809,2020
2020-12-31,cuajimalpa de morelos,CDMX,0.02054420376,2650584.1,54330.71462286944,2020,272,44664.90410958903,164.20920628525386,146.48768453132791,628.0821917808221,22.27123287671233,40.02465753424658,103.7917808219178,270.1630136986301,2020
2021-03-31,cuajimalpa de morelos,CDMX,0.02054420376,2944607.2,55873.45541036684,2021,272,44736.4602739726,164.47228041901693,147.8198023462244,652.7452054794521,23.558904109589047,41.05410958904109,102.28082191780817,267.45410958904097,2021
2021-06-30,cuajimalpa de morelos,CDMX,0.02054420376,2659692.8,55965.17706247374,2021,272,47579.75890410959,174.9255842062853,161.91674671960934,708.8657534246574,23.15616438356165,39.79863013698631,105.71232876712327,286.85753424657526,2021
2021-09-30,cuajimalpa de morelos,CDMX,0.02054420376,2669881.7,55877.11356264886,2021,272,48008.843835616426,176.50310233682518,164.7675183087686,718.090410958904,22.86849315068493,39.28561643835616,105.95342465753424,287.6034246575344,2021
2021-12-31,cuajimalpa de morelos,CDMX,0.02054420376,2594129.6,56052.987868592376,2021,272,44667.545205479444,164.21891619661562,148.7388528925866,656.676712328767,25.049315068493147,41.703424657534256,101.25342465753424,260.8671232876712,2021
2022-03-31,cuajimalpa de morelos,CDMX,0.02054420376,2966769.4,56611.1035208537,2022,272,45753.219178082174,168.2103646253021,153.4736322995117,677.4821917808221,25.94794520547945,42.42465753424658,102.26027397260275,266.83013698630145,2022
2022-06-30,cuajimalpa de morelos,CDMX,0.02054420376,2706016.8,57567.85967328169,2022,272,49484.78904109589,181.92937147461726,175.65951874589473,757.8191780821917,22.336986301369862,37.116438356164394,104.6013698630137,295.89041095890406,2022
2022-09-30,cuajimalpa de morelos,CDMX,0.02054420376,2840890.3,58448.934060688414,2022,272,49855.18356164385,183.29111603545525,178.3292223267823,765.1808219178083,21.736986301369868,36.360958904109594,105.10410958904107,296.8732876712329,2022
2023-03-31,cuajimalpa de morelos,CDMX,0.02054420376,3108307.2,60011.27273456014,2023,272,49342.00547945208,181.4044319097502,174.6162576541858,774.490410958904,24.438356164383567,40.93150684931508,105.49589041095894,284.8643835616438,2023
2023-06-30,cuajimalpa de morelos,CDMX,0.02054420376,2859903.6,60506.48280531597,2023,272,52732.27945205479,193.8686744560838,189.70956436137092,838.8547945205482,24.53424657534247,41.41095890410959,111.65068493150683,304.8568493150685,2023
2023-12-31,cuajimalpa de morelos,CDMX,0.02054420376,2829452.9,60506.48280531597,2023,272,98299.35068493152,361.3946716357776,168.90473061264848,924.4082191780823,207.52328767123288,226.336301369863,291.29178082191777,456.49246575342477,2023
2012-03-31,gustavo a. madero,CDMX,0.1354414655,2633934.6,344335.51609563024,2012,360,143356.56438356164,398.2126788432268,121.0662396074606,762.676712328767,77.62739726027401,342.97602739726017,408.2506849315069,468.65821917808216,2012
2012-06-30,gustavo a. madero,CDMX,0.1354414655,2438708.1,346135.7481854518,2012,360,143356.56438356164,398.2126788432268,121.0662396074606,762.676712328767,77.62739726027401,342.97602739726017,408.2506849315069,468.65821917808216,2012
2012-09-30,gustavo a. madero,CDMX,0.1354414655,2592835.4,348207.8400778431,2012,360,142190.61643835617,394.9739345509893,121.08458598818552,773.1123287671234,76.3835616438356,339.9767123287671,404.4698630136986,465.30068493150685,2012
2012-12-31,gustavo a. madero,CDMX,0.1354414655,2598596.7,349569.0674385578,2012,360,135337.56164383562,375.93767123287665,114.47788096387457,740.7808219178082,77.92328767123287,322.61780821917813,383.88493150684934,442.24315068493144,2012
2013-03-31,gustavo a. madero,CDMX,0.1354414655,2673066.3,351547.7842916152,2013,360,134627.0520547945,373.96403348554037,115.17895155379857,744.0602739726031,77.56164383561645,318.7904109589041,380.92465753424653,440.50273972602747,2013
2013-06-30,gustavo a. madero,CDMX,0.1354414655,2479978.8,353307.0775054709,2013,360,140628.35616438356,390.6343226788433,122.27984073631804,784.5287671232877,76.53424657534248,330.31849315068484,397.8287671232878,462.1630136986302,2013
2013-09-30,gustavo a. madero,CDMX,0.1354414655,2668439.8,355064.36110658234,2013,360,136734.19178082197,379.817199391172,117.4943300470796,750.1452054794521,79.68767123287672,319.6897260273972,386.01506849315075,449.1294520547945,2013
2013-12-31,gustavo a. madero,CDMX,0.1354414655,2626906.9,356732.10604787,2013,360,129266.48493150686,359.0735692541857,110.59061769594794,701.9561643835615,80.13150684931509,299.71438356164384,363.92191780821923,425.05890410958904,2013
2014-06-30,gustavo a. madero,CDMX,0.1354414655,2503000.3,358397.1235366463,2014,360,141770.92328767118,393.8081202435312,124.29546796402795,779.5506849315067,75.17808219178083,328.66232876712337,401.28767123287673,469.2472602739727,2014
2014-09-30,gustavo a. madero,CDMX,0.1354414655,2686402.8,361116.77969879465,2014,360,142997.73150684932,397.21592085235926,125.7255254952381,794.0054794520547,76.83835616438357,332.06506849315065,405.8027397260273,474.0116438356165,2014
2014-12-31,gustavo a. madero,CDMX,0.1354414655,2666305.5,364595.43459644023,2014,360,141138.84383561646,392.0523439878236,122.08155211244927,775.5315068493151,82.05479452054793,327.5897260273973,400.9780821917808,468.2424657534246,2014
2015-03-31,gustavo a. madero,CDMX,0.1354414655,2869792.9,367125.6690970136,2015,360,154200.8712328767,428.3357534246576,136.14077340389122,853.4904109589045,81.7780821917808,357.2116438356165,439.19863013698637,513.9123287671233,2015
2015-09-30,gustavo a. madero,CDMX,0.1354414655,2751624.2,371043.9280522508,2015,360,178300.08219178082,495.27800608828,162.6532352834577,987.0493150684932,83.24657534246576,410.96712328767114,509.93424657534257,598.8239726027398,2015
2015-12-31,gustavo a. madero,CDMX,0.1354414655,2705692.6,373292.54927171994,2015,360,172171.24109589038,478.25344748858447,155.20091313728847,935.2986301369865,86.77534246575344,396.09041095890416,490.8150684931508,577.8150684931506,2015
