fecha,municipio,entidad_federativa,pib_mun,pib_interp,pib_nn,total_pixeles,suma_rad_trend,media_rad_trend,std_rad_trend,max_rad_trend,min_rad_trend,p25_rad_trend,mediana_rad_trend,p75_rad_trend,year
2017-07-11,miguel hidalgo,CDMX,,119644.47605745631,119596.98499542594,180,86305.80547945203,479.476697108067,216.55588576687185,1308.0410958904115,141.51506849315064,313.0520547945206,473.84657534246577,598.0808219178082,2017
2017-07-12,miguel hidalgo,CDMX,,119649.75284212636,119596.98499542594,180,86340.33424657534,479.66852359208525,216.54384694380374,1306.1315068493157,141.31506849315065,313.16643835616446,474.2109589041096,598.3808219178082,2017
2017-07-13,miguel hidalgo,CDMX,,119655.02962679639,119596.98499542594,180,86398.84657534245,479.9935920852359,217.16315910644622,1307.7013698630142,140.3917808219178,312.9034246575343,474.59726027397255,599.1897260273973,2017
2017-07-14,miguel hidalgo,CDMX,,119660.30641146643,119596.98499542594,180,86526.03013698627,480.7001674277017,217.67391058181366,1311.3205479452058,140.1972602739726,313.2034246575343,475.2493150684931,600.254794520548,2017
2017-07-15,miguel hidalgo,CDMX,,119665.58319613647,119596.98499542594,180,86542.81369863014,480.79340943683405,217.74288994171116,1311.1589041095892,140.2109589041096,313.1835616438357,475.36438356164376,600.3506849315069,2017
2017-07-16,miguel hidalgo,CDMX,,119670.85998080652,119596.98499542594,180,86455.23835616438,480.3068797564688,216.83632001245556,1300.186301369863,140.04383561643834,313.03698630136995,475.12328767123284,600.1123287671232,2017
2017-07-17,miguel hidalgo,CDMX,,119676.13676547656,119596.98499542594,180,86524.98082191781,480.6943378995433,217.75100504160494,1307.495890410959,139.94246575342464,313.1054794520548,475.1808219178082,600.1924657534247,2017
2017-07-20,miguel hidalgo,CDMX,,119681.4135501466,119596.98499542594,180,86520.92602739725,480.67181126331803,217.69381819733502,1307.1287671232878,139.9643835616438,313.1328767123287,475.12054794520543,600.1794520547946,2017
2017-07-21,miguel hidalgo,CDMX,,119686.69033481664,119596.98499542594,180,86549.17808219178,480.8287671232876,217.4478805160989,1303.7150684931507,140.1041095890411,313.367808219178,475.23835616438356,600.3041095890412,2017
2017-07-23,miguel hidalgo,CDMX,,119691.96711948668,119596.98499542594,180,86369.04931506849,479.82805175038044,215.8924065901786,1292.4383561643835,140.3178082191781,312.9890410958904,474.4260273972602,599.2616438356166,2017
